Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Trina Solar TSM-405DEG15M.20(II),Trina Solar,Mono-c-Si,0,405,382.3,2.01,,,48,10.52,49.2,10,40.5,0.0041028,-0.12792,42.3,1.78675,10.638,1.14922e-11,0.316476,262.669,5.2055,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DEG15MC(II),Trina Solar,Mono-c-Si,1,405.246,379.3,2.01,,,48,10.37,49.1,9.86,41.1,0.004148,-0.131588,44,1.81507,10.373,1.84143e-11,0.23874,814.124,6.17468,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-405DEG15MC.20(II),Trina Solar,Mono-c-Si,1,405.246,379.3,2.01,,,48,10.37,49.1,9.86,41.1,0.004148,-0.131588,44,1.81507,10.373,1.84143e-11,0.23874,814.124,6.17468,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DE09,Trina Solar,Mono-c-Si,0,410.01,382.8,1.91,,,60,12.4,41.6,11.85,34.6,0.004092,-0.110656,44.8,1.54136,12.5318,2.3548e-11,0.187658,299.798,7.5901,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DE09.08,Trina Solar,Mono-c-Si,0,410.01,382.8,1.91,,,60,12.4,41.6,11.85,34.6,0.004092,-0.110656,44.8,1.54136,12.5318,2.3548e-11,0.187658,299.798,7.5901,-0.357,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DE15H(II),Trina Solar,Mono-c-Si,0,410.328,384.6,1.99,,,48,10.29,51.2,9.84,41.7,0.004116,-0.13824,43.8,1.86627,10.3998,1.25519e-11,0.384133,577.436,2.15407,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DE15H.T0(II),Trina Solar,Mono-c-Si,0,410.328,384.6,1.99,,,48,10.29,51.2,9.84,41.7,0.004116,-0.13824,43.8,1.86627,10.3998,1.25519e-11,0.384133,577.436,2.15407,-0.345,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DE15M(II),Trina Solar,Mono-c-Si,0,409.849,384.9,1.99,,,48,10.59,49.4,10.07,40.7,0.0044478,-0.127946,44.1,1.79594,10.7083,1.19206e-11,0.311319,267.951,5.82944,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DE15M.T0(II),Trina Solar,Mono-c-Si,0,409.849,384.9,1.99,,,48,10.59,49.4,10.07,40.7,0.0044478,-0.127946,44.1,1.79594,10.7083,1.19206e-11,0.311319,267.951,5.82944,-0.335,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DEG15M(II),Trina Solar,Mono-c-Si,0,409.849,387.1,2.01,,,48,10.59,49.4,10.07,40.7,0.0041301,-0.12844,42.3,1.78642,10.5935,1.03124e-11,0.314974,953.343,4.26095,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DEG15M.20(II),Trina Solar,Mono-c-Si,0,409.849,387.1,2.01,,,48,10.59,49.4,10.07,40.7,0.0041301,-0.12844,42.3,1.78642,10.5935,1.03124e-11,0.314974,953.343,4.26095,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DEG15MC(II),Trina Solar,Mono-c-Si,1,410.274,384.1,2.01,,,48,10.41,49.3,9.91,41.4,0.004164,-0.132124,44,1.82429,10.4123,1.90125e-11,0.22361,1021.82,6.4125,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-410DEG15MC.20(II),Trina Solar,Mono-c-Si,1,410.274,384.1,2.01,,,48,10.41,49.3,9.91,41.4,0.004164,-0.132124,44,1.82429,10.4123,1.90125e-11,0.22361,1021.82,6.4125,-0.347,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-415DE15M(II),Trina Solar,Mono-c-Si,0,415.135,389.1,1.99,,,48,10.66,49.6,10.15,40.9,0.0060762,-0.131936,45.2,1.80877,10.662,1.31039e-11,0.306864,1614.04,3.59347,-0.326,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-415DEG15MC.20(II),Trina Solar,Mono-c-Si,1,415.83,390.8,2.03,,,48,10.52,49.4,10.02,41.5,0.0053652,-0.129922,44,1.79273,10.5225,1.12883e-11,0.227795,943.567,3.71928,-0.32,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-420DE15M(II),Trina Solar,Mono-c-Si,0,420.453,393.9,1.99,,,48,10.74,49.9,10.23,41.1,0.0061218,-0.132734,45.2,1.81833,10.7417,1.29362e-11,0.311757,2023.43,3.41975,-0.326,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-420DEG15MC.20(II),Trina Solar,Mono-c-Si,1,420.16,395.6,2.03,,,48,10.6,49.5,10.1,41.6,0.005406,-0.130185,44,1.80441,10.7145,1.2846e-11,0.221374,277.301,4.71591,-0.32,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-465DEG15VC.20(II),Trina Solar,Mono-c-Si,0,465.042,437.3,2.33,,,126,13.58,43,12.99,35.8,0.0077406,-0.09933,45.8,1.53181,14.1725,8.68078e-12,0.181301,62.3323,13.0554,-0.296,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-470DE15V(II),Trina Solar,Mono-c-Si,0,470.022,439.4,2.33,,,126,13.73,43,13.02,36.1,0.0064531,-0.11825,43.7,1.65164,14.026,6.69959e-11,0.136206,95.4473,12.0963,-0.362,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-470DEG15VC.20(II),Trina Solar,Mono-c-Si,0,469.931,442.1,2.33,,,126,13.68,43.1,13.09,35.9,0.0077976,-0.099561,45.8,1.53547,14.2762,8.76247e-12,0.178952,62.5045,13.073,-0.296,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-475DE15V(II),Trina Solar,Mono-c-Si,0,474.944,444.2,2.33,,,126,13.8,43.1,13.12,36.2,0.006486,-0.118525,43.7,1.65353,14.0954,6.5489e-11,0.134771,105.151,11.8339,-0.362,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-475DEG15VC.20(II),Trina Solar,Mono-c-Si,0,474.84,447,2.33,,,126,13.8,43.2,13.19,36,0.007866,-0.099792,45.8,1.54026,14.4022,9.02747e-12,0.176278,60.4079,13.2738,-0.296,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-480DE15V(II),Trina Solar,Mono-c-Si,0,480.249,449,2.33,,,126,13.92,43.2,13.23,36.3,0.0065424,-0.1188,43.7,1.65803,14.218,6.67298e-11,0.132479,103.074,11.9268,-0.362,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-480DE18M(II),Trina Solar,Mono-c-Si,0,479.64,449.1,2.34,,,75,11.99,50.8,11.42,42,0.0065945,-0.134112,45,1.87218,11.9917,1.96646e-11,0.264958,1865.97,6.88833,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-480DE18M.08(II),Trina Solar,Mono-c-Si,0,480.236,449.1,2.34,,,75,11.97,50.7,11.38,42.2,0.0065835,-0.133848,45,1.87654,11.9735,2.19928e-11,0.236224,811.363,7.88963,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-480DEG15VC.20(II),Trina Solar,Mono-c-Si,0,479.769,451.8,2.33,,,126,13.92,43.3,13.29,36.1,0.0079344,-0.100023,45.8,1.54505,14.5282,9.29766e-12,0.173646,58.4574,13.4727,-0.296,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-480DEG18MC.20(II),Trina Solar,Mono-c-Si,0,480.236,450.7,2.39,,,75,11.97,50.7,11.38,42.2,0.0070623,-0.133848,44.2,1.87008,11.9736,2.00278e-11,0.23748,785.044,7.01959,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-485DE15V(II),Trina Solar,Mono-c-Si,0,485.212,453.8,2.33,,,126,13.97,43.3,13.33,36.4,0.0065659,-0.119075,43.7,1.66703,14.416,7.27933e-11,0.128897,81.8683,12.6242,-0.362,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-485DE18M(II),Trina Solar,Mono-c-Si,0,484.878,453.9,2.34,,,75,12.07,51.1,11.49,42.2,0.0066385,-0.134904,45,1.88267,12.0722,1.96237e-11,0.26953,1498.54,6.81432,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-485DE18M.08(II),Trina Solar,Mono-c-Si,0,485.35,453.9,2.34,,,75,12.01,50.9,11.42,42.5,0.0066055,-0.134376,45,1.88676,12.0134,2.29725e-11,0.222956,798.348,8.2433,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-485DEG15VC.20(II),Trina Solar,Mono-c-Si,0,484.718,456.6,2.33,,,126,13.97,43.4,13.39,36.2,0.0079629,-0.100254,45.8,1.54588,14.5762,8.92068e-12,0.172286,64.223,13.0375,-0.296,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-485DEG18MC.20(II),Trina Solar,Mono-c-Si,0,485.35,455.5,2.39,,,75,12.01,50.9,11.42,42.5,0.0070859,-0.134376,44.2,1.88026,12.0135,2.09215e-11,0.224218,773.063,7.37153,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-490DE15V(II),Trina Solar,Mono-c-Si,0,490.195,458.6,2.33,,,126,14.07,43.4,13.43,36.5,0.0066129,-0.11935,43.7,1.67095,14.5187,7.34203e-11,0.126954,82.3313,12.636,-0.362,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-490DE18M(II),Trina Solar,Mono-c-Si,0,490.144,458.7,2.34,,,75,12.14,51.3,11.56,42.4,0.006677,-0.135432,45,1.89054,12.1419,1.98866e-11,0.265576,1658.99,6.87878,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-490DEG15VC.20(II),Trina Solar,Mono-c-Si,0,489.687,461.4,2.33,,,126,14.07,43.5,13.49,36.3,0.0080199,-0.100485,45.8,1.54955,14.68,9.00442e-12,0.17007,64.396,13.0568,-0.296,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-490DEG18MC.20(II),Trina Solar,Mono-c-Si,0,490.06,460.3,2.39,,,75,12.05,51.1,11.45,42.8,0.0071095,-0.134904,44.2,1.89127,12.054,2.20835e-11,0.210948,639.405,7.81943,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-495DE18M(II),Trina Solar,Mono-c-Si,0,495.438,463.5,2.34,,,75,12.21,51.5,11.63,42.6,0.0067155,-0.13596,45,1.89842,12.2117,2.01512e-11,0.26167,1855.75,6.94275,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-495DE18M.08(II),Trina Solar,Mono-c-Si,0,495.219,463.5,2.34,,,75,12.09,51.3,11.49,43.1,0.0066495,-0.135432,45,1.90803,12.0937,2.52991e-11,0.196593,649.837,9.04015,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-495DEG18MC.20(II),Trina Solar,Mono-c-Si,0,495.219,465.2,2.39,,,75,12.09,51.3,11.49,43.1,0.0071331,-0.135432,44.2,1.90144,12.0938,2.30433e-11,0.19787,633.27,8.16421,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-500DE18M(II),Trina Solar,Mono-c-Si,0,500.332,468.3,2.34,,,75,12.28,51.7,11.69,42.8,0.006754,-0.136488,45,1.9071,12.2823,2.06342e-11,0.257757,1373.48,7.10179,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-500DE18M.08(II),Trina Solar,Mono-c-Si,0,500.402,468.3,2.34,,,75,12.13,51.5,11.53,43.4,0.0066715,-0.13596,45,1.91823,12.1335,2.63833e-11,0.183607,643.877,9.38314,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-500DEG18MC.20(II),Trina Solar,Mono-c-Si,0,500.402,470,2.39,,,75,12.13,51.5,11.53,43.4,0.0071567,-0.13596,44.2,1.9116,12.1336,2.40322e-11,0.18489,627.735,8.50539,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-505DE18M(II),Trina Solar,Mono-c-Si,0,505.25,473.1,2.34,,,75,12.35,51.9,11.75,43,0.0067925,-0.137016,45,1.91579,12.3529,2.11248e-11,0.253883,1092.3,7.25967,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-505DE18M.08(II),Trina Solar,Mono-c-Si,0,505.25,473.1,2.34,,,75,12.35,51.9,11.75,43,0.0067925,-0.137016,45,1.91579,12.3529,2.11248e-11,0.253883,1092.3,7.25967,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-505DEG18MC.20(II),Trina Solar,Mono-c-Si,0,505.172,474.8,2.39,,,75,12.17,51.7,11.56,43.7,0.0071803,-0.136488,44.2,1.92261,12.1739,2.53257e-11,0.171859,539.878,8.94349,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-510DE18M.08(II),Trina Solar,Mono-c-Si,0,510.192,477.9,2.34,,,75,12.42,52.1,11.81,43.2,0.006831,-0.137544,45,1.92448,12.4234,2.16231e-11,0.250048,908.139,7.4164,-0.337,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-530DEG19C.20,Trina Solar,Mono-c-Si,1,530.41,498.6,2.59,,,55,18.19,37.3,17.11,31,0.0063665,-0.090266,44.3,1.32611,18.2126,1.08601e-11,0.124911,100.515,7.79628,-0.321,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-535DE19,Trina Solar,Mono-c-Si,0,535.68,495.8,2.59,,,55,18.36,37.3,17.28,31,0.0080784,-0.098845,45.7,1.42357,18.3762,7.55004e-11,0.111213,125.866,14.9095,-0.371,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-535DEG19C.20,Trina Solar,Mono-c-Si,1,535.392,503.4,2.59,,,55,18.24,37.5,17.16,31.2,0.006384,-0.09075,44.3,1.33381,18.2621,1.10273e-11,0.122991,101.416,7.90631,-0.321,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-540DE19,Trina Solar,Mono-c-Si,0,540.696,500.6,2.59,,,55,18.41,37.5,17.33,31.2,0.0081004,-0.099375,45.7,1.43188,18.4258,7.66551e-11,0.109264,127.104,15.0248,-0.371,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-540DEG19C.20,Trina Solar,Mono-c-Si,1,540.394,508.2,2.59,,,55,18.3,37.7,17.21,31.4,0.006405,-0.091234,44.3,1.34187,18.3224,1.12792e-11,0.120997,98.9955,8.07879,-0.321,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-545DE19,Trina Solar,Mono-c-Si,0,545.418,505.3,2.59,,,55,18.47,37.7,17.37,31.4,0.0081268,-0.099905,45.7,1.44104,18.4868,7.89659e-11,0.107197,118.142,15.2753,-0.371,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-545DEG19C.20,Trina Solar,Mono-c-Si,1,544.784,513,2.59,,,55,18.35,37.9,17.24,31.6,0.0064225,-0.091718,44.3,1.35034,18.3734,1.16191e-11,0.119054,93.4978,8.32199,-0.321,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-550DE19,Trina Solar,Mono-c-Si,0,549.84,510.1,2.59,,,55,18.52,37.9,17.4,31.6,0.0081488,-0.100435,45.7,1.45024,18.5377,8.13219e-11,0.105192,110.268,15.5289,-0.371,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-550DEG19C.20,Trina Solar,Mono-c-Si,1,549.822,517.9,2.59,,,55,18.39,38.1,17.29,31.8,0.0064365,-0.092202,44.3,1.35768,18.4122,1.17034e-11,0.117253,97.2979,8.36371,-0.321,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-580DEG20C.20,Trina Solar,Mono-c-Si,1,580.008,547.1,2.81,,,60,18.21,40.9,17.16,33.8,0.0071019,-0.098978,43.9,1.44506,18.2317,9.14195e-12,0.150158,125.864,6.21292,-0.315,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-585DE20,Trina Solar,Mono-c-Si,0,585.078,549.4,2.81,,,60,18.37,40.9,17.31,33.8,0.0112057,-0.105931,44.4,1.51093,18.3882,3.17359e-11,0.140401,142.05,9.39635,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-585DEG20C.20,Trina Solar,Mono-c-Si,1,585.14,551.9,2.81,,,60,18.26,41.1,17.21,34,0.0071214,-0.099462,43.9,1.45273,18.2813,9.27587e-12,0.148175,127.007,6.31526,-0.315,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-590DE20,Trina Solar,Mono-c-Si,0,589.9,554.2,2.81,,,60,18.42,41.1,17.35,34,0.0112362,-0.106449,44.4,1.51941,18.4386,3.24329e-11,0.138387,137.154,9.56779,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-590DEG20C.20,Trina Solar,Mono-c-Si,1,589.95,556.7,2.81,,,60,18.31,41.3,17.25,34.2,0.0071409,-0.099946,43.9,1.4608,18.3317,9.4791e-12,0.146192,123.175,6.48256,-0.315,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-595DE20,Trina Solar,Mono-c-Si,0,595.08,559,2.81,,,60,18.47,41.3,17.4,34.2,0.0112667,-0.106967,44.4,1.52746,18.4882,3.29008e-11,0.136405,138.459,9.67107,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-595DEG20C.20,Trina Solar,Mono-c-Si,1,595.12,561.5,2.81,,,60,18.36,41.5,17.3,34.4,0.0071604,-0.10043,43.9,1.46847,18.3813,9.61489e-12,0.144231,124.284,6.58245,-0.315,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-600DE20,Trina Solar,Mono-c-Si,0,599.936,563.9,2.81,,,60,18.52,41.5,17.44,34.4,0.0112972,-0.107485,44.4,1.53595,18.5386,3.36117e-11,0.13441,133.892,9.83991,-0.33,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-600DEG20C.20,Trina Solar,Mono-c-Si,1,599.964,566.4,2.81,,,60,18.42,41.7,17.34,34.6,0.0071838,-0.100914,43.9,1.47694,18.4425,9.89518e-12,0.142174,116.485,6.80971,-0.315,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-645DE21,Trina Solar,Mono-c-Si,0,645.42,611.3,3.08,,,44,18.39,45.1,17.35,37.2,0.0058848,-0.096514,43.3,1.54334,18.4132,3.6835e-12,0.17484,138.421,11.5458,-0.301,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-645DEG21C.20,Trina Solar,Mono-c-Si,1,646.125,608.7,3.08,,,66,18.31,45.3,17.23,37.5,0.0062254,-0.104643,44.6,1.56737,18.3355,5.03807e-12,0.165791,118.995,6.02157,-0.303,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-650DE21,Trina Solar,Mono-c-Si,0,650.386,616.1,3.08,,,44,18.44,45.3,17.39,37.4,0.0059008,-0.096942,43.3,1.55114,18.4637,3.75884e-12,0.172848,134.225,11.7103,-0.301,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-650DEG21C.20,Trina Solar,Mono-c-Si,1,651.079,613.5,3.08,,,66,18.35,45.5,17.27,37.7,0.006239,-0.105105,44.6,1.57487,18.3751,5.10328e-12,0.163889,119.824,6.11461,-0.303,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-655DE21,Trina Solar,Mono-c-Si,0,655.368,621,3.08,,,44,18.48,45.5,17.43,37.6,0.0059136,-0.09737,43.3,1.55856,18.5034,3.80779e-12,0.170959,135.164,11.8095,-0.301,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-655DEG21C.20,Trina Solar,Mono-c-Si,1,656.049,618.3,3.08,,,66,18.4,45.7,17.31,37.9,0.006256,-0.105567,44.6,1.58278,18.4255,5.20693e-12,0.161898,116.817,6.26903,-0.303,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-660DE21,Trina Solar,Mono-c-Si,0,660.366,625.8,3.08,,,44,18.53,45.7,17.47,37.8,0.0059296,-0.097798,43.3,1.56637,18.5539,3.8846e-12,0.168985,131.23,11.9718,-0.301,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-660DEG21C.20,Trina Solar,Mono-c-Si,1,661.035,623.1,3.08,,,66,18.45,45.9,17.35,38.1,0.006273,-0.106029,44.6,1.59068,18.4759,5.31194e-12,0.159916,113.991,6.42247,-0.303,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-665DE21,Trina Solar,Mono-c-Si,0,665.38,630.7,3.08,,,44,18.57,45.9,17.51,38,0.0059424,-0.098226,43.3,1.57379,18.5935,3.93417e-12,0.167113,132.145,12.069,-0.301,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-665DEG21C.20,Trina Solar,Mono-c-Si,1,666.037,628,3.08,,,66,18.5,46.1,17.39,38.3,0.00629,-0.106491,44.6,1.5986,18.5262,5.41833e-12,0.157943,111.33,6.57494,-0.303,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-670DE21,Trina Solar,Mono-c-Si,0,670.41,635.5,3.08,,,44,18.62,46.1,17.55,38.2,0.0059584,-0.098654,43.3,1.5816,18.6439,4.01246e-12,0.165157,128.445,12.2293,-0.301,N,SAM 2021.12.02,5/28/2022
Trina Solar TSM-670DEG21C.20,Trina Solar,Mono-c-Si,1,671.055,632.8,3.08,,,66,18.55,46.3,17.43,38.5,0.006307,-0.106953,44.6,1.60651,18.5766,5.5261e-12,0.155978,108.82,6.72645,-0.303,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6P2-130,TSEC,Multi-c-Si,0,129.133,115.4,1.023,1.5,0.682,36,7.86,22.07,7.43,17.38,0.0096678,-0.0653272,49.1,0.929494,7.9464,3.83586e-10,0.272276,276.976,24.4793,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6P3-130A,TSEC,Multi-c-Si,0,129.133,115.4,1.023,1.5,0.682,36,7.86,22.07,7.43,17.38,0.0096678,-0.0653272,49.1,0.929494,7.9464,3.83586e-10,0.272276,276.976,24.4793,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6M2-135,TSEC,Mono-c-Si,0,135.267,120.9,1.023,1.5,0.682,36,8.34,22.19,7.69,17.59,0.0071724,-0.0639072,47.8,0.917431,8.36526,2.53513e-10,0.250533,82.7206,23.7101,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6M3-135A,TSEC,Mono-c-Si,0,135.267,120.9,1.023,1.5,0.682,36,8.34,22.19,7.69,17.59,0.0071724,-0.0639072,47.8,0.917431,8.36526,2.53513e-10,0.250533,82.7206,23.7101,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6P2-135,TSEC,Multi-c-Si,0,132.553,119.9,1.023,1.5,0.682,36,7.94,22.21,7.54,17.58,0.0097662,-0.0657416,49.1,0.935775,8.02293,3.93169e-10,0.256967,583.032,24.6143,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6P3-135A,TSEC,Multi-c-Si,0,132.553,119.9,1.023,1.5,0.682,36,7.94,22.21,7.54,17.58,0.0097662,-0.0657416,49.1,0.935775,8.02293,3.93169e-10,0.256967,583.032,24.6143,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6M2-140,TSEC,Mono-c-Si,0,139.238,125.4,1.023,1.5,0.682,36,8.51,22.33,7.84,17.76,0.0073186,-0.0643104,47.8,0.925382,8.53595,2.73326e-10,0.238169,78.1022,24.2698,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6M3-140A,TSEC,Mono-c-Si,0,139.238,125.4,1.023,1.5,0.682,36,8.51,22.33,7.84,17.76,0.0073186,-0.0643104,47.8,0.925382,8.53595,2.73326e-10,0.238169,78.1022,24.2698,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6P2-140,TSEC,Multi-c-Si,0,137.882,124.5,1.023,1.5,0.682,36,8.05,22.39,7.69,17.93,0.0099015,-0.0662744,49.1,0.9507,8.21949,4.80525e-10,0.221295,236.515,26.4655,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6P3-140A,TSEC,Multi-c-Si,0,137.882,124.5,1.023,1.5,0.682,36,8.05,22.39,7.69,17.93,0.0099015,-0.0662744,49.1,0.9507,8.21949,4.80525e-10,0.221295,236.515,26.4655,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6M2-145,TSEC,Mono-c-Si,0,143.339,130,1.023,1.5,0.682,36,8.63,22.51,7.95,18.03,0.0074218,-0.0648288,47.8,0.936569,8.65476,3.0483e-10,0.217872,75.9372,25.2378,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS36-6M3-145A,TSEC,Mono-c-Si,0,143.339,130,1.023,1.5,0.682,36,8.63,22.51,7.95,18.03,0.0074218,-0.0648288,47.8,0.936569,8.65476,3.0483e-10,0.217872,75.9372,25.2378,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6P2-175,TSEC,Multi-c-Si,0,174.359,155.4,1.341,1.341,1,48,7.9,29.52,7.48,23.31,0.009717,-0.0873792,49.1,1.24405,7.98528,3.92032e-10,0.352248,447.466,24.6453,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6P3-175A,TSEC,Multi-c-Si,0,174.359,155.4,1.341,1.341,1,48,7.9,29.52,7.48,23.31,0.009717,-0.0873792,49.1,1.24405,7.98528,3.92032e-10,0.352248,447.466,24.6453,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6M2-180,TSEC,Mono-c-Si,0,180.331,161.2,1.341,1.341,1,48,8.34,29.59,7.69,23.45,0.0071724,-0.0852192,47.8,1.2232,8.36531,2.52646e-10,0.335002,110.395,23.6756,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6M3-180A,TSEC,Mono-c-Si,0,180.331,161.2,1.341,1.341,1,48,8.34,29.59,7.69,23.45,0.0071724,-0.0852192,47.8,1.2232,8.36531,2.52646e-10,0.335002,110.395,23.6756,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6P2-180,TSEC,Multi-c-Si,0,178.972,160,1.341,1.341,1,48,7.97,29.72,7.59,23.58,0.0098031,-0.0879712,49.1,1.25195,8.05069,3.94021e-10,0.33381,2701.77,24.5891,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6P3-180A,TSEC,Multi-c-Si,0,178.972,160,1.341,1.341,1,48,7.97,29.72,7.59,23.58,0.0098031,-0.0879712,49.1,1.25195,8.05069,3.94021e-10,0.33381,2701.77,24.5891,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6M2-185,TSEC,Mono-c-Si,0,185.651,165.8,1.341,1.341,1,48,8.51,29.78,7.84,23.68,0.0073186,-0.0857664,47.8,1.23396,8.536,2.72508e-10,0.318431,104.227,24.2394,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6M3-185A,TSEC,Mono-c-Si,0,185.651,165.8,1.341,1.341,1,48,8.51,29.78,7.84,23.68,0.0073186,-0.0857664,47.8,1.23396,8.536,2.72508e-10,0.318431,104.227,24.2394,-0.425,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6P2-185,TSEC,Multi-c-Si,0,183.791,164.5,1.341,1.341,1,48,8.05,29.86,7.69,23.9,0.0099015,-0.0883856,49.1,1.26754,8.21949,4.77458e-10,0.296972,317.125,26.399,-0.429,N,SAM 2021.12.02,5/28/2022
TSEC TS48-6P3-185A,TSEC,Multi-c-Si,0,183.791,164.5,1.341,1.341,1,48,8.05,29.86,7.69,23.9,0.0099015,-0.0883856,49.1,1.26754,8.21949,4.77458e-10,0.296972,317.125,26.399,-0.429,N,SAM 2021.12.02,5/28/2022
